Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
251,3,15-04-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,3,6,Cleveland Guardians
252,3,15-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Boston Red Sox,4,7,Boston Red Sox
253,3,15-04-2025 23:05,Yankee Stadium,New York Yankees,Kansas City Royals,4,2,New York Yankees
254,3,15-04-2025 23:07,Rogers Centre,Toronto Blue Jays,Atlanta Braves,6,3,Toronto Blue Jays
255,3,15-04-2025 23:40,Target Field,Minnesota Twins,New York Mets,6,3,Minnesota Twins
256,3,15-04-2025 23:40,Rate Field,Chicago White Sox,Athletics,3,12,Athletics
257,3,15-04-2025 23:40,American Family Field,Milwaukee Brewers,Detroit Tigers,5,0,Milwaukee Brewers
258,3,15-04-2025 23:45,Busch Stadium,St. Louis Cardinals,Houston Astros,0,2,Houston Astros
259,3,16-04-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,4,0,Texas Rangers
260,3,16-04-2025 01:40,Petco Park,San Diego Padres,Chicago Cubs,1,2,Chicago Cubs
261,3,16-04-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Colorado Rockies,6,2,Los Angeles Dodgers
262,4,16-04-2025 17:07,Rogers Centre,Toronto Blue Jays,Atlanta Braves,3,1,Toronto Blue Jays
263,4,16-04-2025 17:10,Target Field,Minnesota Twins,New York Mets,4,3,Minnesota Twins
264,4,16-04-2025 17:10,American Family Field,Milwaukee Brewers,Detroit Tigers,5,1,Milwaukee Brewers
265,4,16-04-2025 17:15,Busch Stadium,St. Louis Cardinals,Houston Astros,4,1,St. Louis Cardinals
266,4,16-04-2025 20:10,Petco Park,San Diego Padres,Chicago Cubs,4,2,San Diego Padres
267,4,16-04-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,9,1,Baltimore Orioles
268,4,16-04-2025 22:40,PNC Park,Pittsburgh Pirates,Washington Nationals,6,1,Pittsburgh Pirates
269,4,16-04-2025 22:40,Great American Ball Park,Cincinnati Reds,Seattle Mariners,3,5,Seattle Mariners
270,4,16-04-2025 22:40,loanDepot park,Miami Marlins,Arizona Diamondbacks,2,6,Arizona Diamondbacks
271,4,16-04-2025 22:45,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,4,11,San Francisco Giants
272,4,16-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Boston Red Sox,0,1,Boston Red Sox
273,4,16-04-2025 23:05,Yankee Stadium,New York Yankees,Kansas City Royals,4,3,New York Yankees
274,4,16-04-2025 23:40,Rate Field,Chicago White Sox,Athletics,1,3,Athletics
275,4,17-04-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,3,1,Texas Rangers
276,4,17-04-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Colorado Rockies,8,7,Los Angeles Dodgers
277,4,17-04-2025 16:10,loanDepot park,Miami Marlins,Arizona Diamondbacks,4,6,Arizona Diamondbacks
278,4,17-04-2025 16:35,PNC Park,Pittsburgh Pirates,Washington Nationals,1,0,Pittsburgh Pirates
279,4,17-04-2025 16:40,Great American Ball Park,Cincinnati Reds,Seattle Mariners,7,11,Seattle Mariners
280,4,17-04-2025 18:10,Rate Field,Chicago White Sox,Athletics,0,8,Athletics
281,4,17-04-2025 20:05,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,6,4,Philadelphia Phillies
282,4,17-04-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,6,2,Baltimore Orioles
283,4,17-04-2025 22:40,Comerica Park,Detroit Tigers,Kansas City Royals,6,1,Detroit Tigers
284,4,17-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,3,6,New York Yankees
285,4,17-04-2025 23:10,Citi Field,New York Mets,St. Louis Cardinals,4,1,New York Mets
286,4,18-04-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Angels,5,3,Texas Rangers
287,4,18-04-2025 18:20,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,13,11,Chicago Cubs
288,4,18-04-2025 22:40,Comerica Park,Detroit Tigers,Kansas City Royals,7,3,Detroit Tigers
289,4,18-04-2025 22:40,PNC Park,Pittsburgh Pirates,Cleveland Guardians,7,10,Cleveland Guardians
290,4,18-04-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,7,2,Philadelphia Phillies
291,4,18-04-2025 23:05,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,3,8,Cincinnati Reds
292,4,18-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,0,1,New York Yankees
293,4,18-04-2025 23:07,Rogers Centre,Toronto Blue Jays,Seattle Mariners,3,1,Toronto Blue Jays
294,4,18-04-2025 23:10,Citi Field,New York Mets,St. Louis Cardinals,5,4,New York Mets
295,4,18-04-2025 23:10,Fenway Park,Boston Red Sox,Chicago White Sox,10,3,Boston Red Sox
296,4,18-04-2025 23:15,Truist Park,Atlanta Braves,Minnesota Twins,6,4,Atlanta Braves
297,4,19-04-2025 00:05,Globe Life Field,Texas Rangers,Los Angeles Dodgers,0,3,Los Angeles Dodgers
298,4,19-04-2025 00:10,Daikin Park,Houston Astros,San Diego Padres,6,4,Houston Astros
299,4,19-04-2025 00:10,American Family Field,Milwaukee Brewers,Athletics,5,3,Milwaukee Brewers
301,4,19-04-2025 01:38,Angel Stadium,Los Angeles Angels,San Francisco Giants,2,0,Los Angeles Angels
302,4,19-04-2025 17:05,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,11,10,Philadelphia Phillies
303,4,19-04-2025 17:10,Comerica Park,Detroit Tigers,Kansas City Royals,3,1,Detroit Tigers
304,4,19-04-2025 18:20,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,6,2,Chicago Cubs
305,4,19-04-2025 19:07,Rogers Centre,Toronto Blue Jays,Seattle Mariners,4,8,Seattle Mariners
307,4,19-04-2025 20:05,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,9,5,Baltimore Orioles
308,4,19-04-2025 20:05,PNC Park,Pittsburgh Pirates,Cleveland Guardians,0,3,Cleveland Guardians
309,4,19-04-2025 20:05,Citi Field,New York Mets,St. Louis Cardinals,3,0,New York Mets
310,4,19-04-2025 20:05,Globe Life Field,Texas Rangers,Los Angeles Dodgers,4,3,Texas Rangers
306,4,19-04-2025 20:10,Coors Field,Colorado Rockies,Washington Nationals,11,12,Washington Nationals
311,4,19-04-2025 20:10,Fenway Park,Boston Red Sox,Chicago White Sox,4,3,Boston Red Sox
312,4,19-04-2025 20:10,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,10,8,Tampa Bay Rays
313,4,19-04-2025 23:10,Daikin Park,Houston Astros,San Diego Padres,3,2,Houston Astros
314,4,19-04-2025 23:10,American Family Field,Milwaukee Brewers,Athletics,1,3,Athletics
315,4,19-04-2025 23:15,Truist Park,Atlanta Braves,Minnesota Twins,4,3,Atlanta Braves
316,4,20-04-2025 01:38,Angel Stadium,Los Angeles Angels,San Francisco Giants,2,3,San Francisco Giants
317,4,20-04-2025 17:35,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,2,24,Cincinnati Reds
318,4,20-04-2025 17:35,PNC Park,Pittsburgh Pirates,Cleveland Guardians,4,5,Cleveland Guardians
319,4,20-04-2025 17:35,Truist Park,Atlanta Braves,Minnesota Twins,6,2,Atlanta Braves
320,4,20-04-2025 17:35,Fenway Park,Boston Red Sox,Chicago White Sox,4,8,Chicago White Sox
321,4,20-04-2025 17:35,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,5,7,Miami Marlins
322,4,20-04-2025 17:37,Rogers Centre,Toronto Blue Jays,Seattle Mariners,3,8,Seattle Mariners
323,4,20-04-2025 17:40,Comerica Park,Detroit Tigers,Kansas City Royals,3,4,Kansas City Royals
324,4,20-04-2025 17:40,Citi Field,New York Mets,St. Louis Cardinals,7,4,New York Mets
325,4,20-04-2025 17:40,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,0,4,New York Yankees
326,4,20-04-2025 18:10,American Family Field,Milwaukee Brewers,Athletics,14,1,Milwaukee Brewers
327,4,20-04-2025 18:20,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,2,3,Arizona Diamondbacks
328,4,20-04-2025 18:35,Globe Life Field,Texas Rangers,Los Angeles Dodgers,0,1,Los Angeles Dodgers
329,4,20-04-2025 19:10,Coors Field,Colorado Rockies,Washington Nationals,2,3,Washington Nationals
330,4,20-04-2025 20:07,Angel Stadium,Los Angeles Angels,San Francisco Giants,5,4,Los Angeles Angels
331,4,20-04-2025 23:10,Daikin Park,Houston Astros,San Diego Padres,2,3,San Diego Padres
300,4,21-04-2025 00:10,Coors Field,Colorado Rockies,Washington Nationals,3,1,Colorado Rockies
332,4,21-04-2025 15:10,Fenway Park,Boston Red Sox,Chicago White Sox,4,2,Boston Red Sox
333,4,21-04-2025 22:10,Progressive Field,Cleveland Guardians,New York Yankees,6,4,Cleveland Guardians
334,4,21-04-2025 22:40,Comerica Park,Detroit Tigers,San Diego Padres,6,4,Detroit Tigers
335,4,21-04-2025 22:40,loanDepot park,Miami Marlins,Cincinnati Reds,6,3,Miami Marlins
336,4,21-04-2025 23:10,Citi Field,New York Mets,Philadelphia Phillies,5,4,New York Mets
337,4,21-04-2025 23:15,Truist Park,Atlanta Braves,St. Louis Cardinals,7,6,Atlanta Braves
338,4,22-04-2025 00:10,Daikin Park,Houston Astros,Toronto Blue Jays,7,0,Houston Astros
339,4,22-04-2025 01:45,Oracle Park,San Francisco Giants,Milwaukee Brewers,5,2,San Francisco Giants
340,4,22-04-2025 22:10,Progressive Field,Cleveland Guardians,New York Yankees,3,2,Cleveland Guardians
341,4,22-04-2025 22:40,Comerica Park,Detroit Tigers,San Diego Padres,0,2,San Diego Padres
342,4,22-04-2025 22:40,loanDepot park,Miami Marlins,Cincinnati Reds,4,3,Miami Marlins
343,4,22-04-2025 22:45,Nationals Park,Washington Nationals,Baltimore Orioles,7,0,Washington Nationals
344,4,22-04-2025 22:45,Fenway Park,Boston Red Sox,Seattle Mariners,8,3,Boston Red Sox
345,4,22-04-2025 23:10,Citi Field,New York Mets,Philadelphia Phillies,5,1,New York Mets
346,4,22-04-2025 23:15,Truist Park,Atlanta Braves,St. Louis Cardinals,4,10,St. Louis Cardinals
347,4,22-04-2025 23:40,Kauffman Stadium,Kansas City Royals,Colorado Rockies,4,3,Kansas City Royals
348,4,22-04-2025 23:40,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,11,10,Chicago Cubs
349,4,22-04-2025 23:40,Target Field,Minnesota Twins,Chicago White Sox,4,2,Minnesota Twins
350,4,23-04-2025 00:10,Daikin Park,Houston Astros,Toronto Blue Jays,5,1,Houston Astros
351,4,23-04-2025 01:38,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,3,9,Pittsburgh Pirates
352,4,23-04-2025 01:40,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,5,1,Arizona Diamondbacks
353,4,23-04-2025 01:45,Oracle Park,San Francisco Giants,Milwaukee Brewers,3,11,Milwaukee Brewers
354,4,23-04-2025 02:05,Sutter Health Park,Athletics,Texas Rangers,5,8,Texas Rangers
355,5,23-04-2025 16:15,Truist Park,Atlanta Braves,St. Louis Cardinals,4,1,Atlanta Braves
356,5,23-04-2025 17:10,Comerica Park,Detroit Tigers,San Diego Padres,6,0,Detroit Tigers
357,5,23-04-2025 17:10,Citi Field,New York Mets,Philadelphia Phillies,4,3,New York Mets
358,5,23-04-2025 17:10,loanDepot park,Miami Marlins,Cincinnati Reds,2,5,Cincinnati Reds
359,5,23-04-2025 17:10,Progressive Field,Cleveland Guardians,New York Yankees,1,5,New York Yankees
360,5,23-04-2025 22:45,Nationals Park,Washington Nationals,Baltimore Orioles,4,3,Washington Nationals
361,5,23-04-2025 22:45,Fenway Park,Boston Red Sox,Seattle Mariners,5,8,Seattle Mariners
362,5,23-04-2025 23:00,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,7,6,Chicago Cubs
364,5,23-04-2025 23:40,Daikin Park,Houston Astros,Toronto Blue Jays,3,1,Houston Astros
365,5,23-04-2025 23:40,Target Field,Minnesota Twins,Chicago White Sox,6,3,Minnesota Twins
366,5,24-04-2025 01:38,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,0,3,Pittsburgh Pirates
367,5,24-04-2025 01:40,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,6,7,Tampa Bay Rays
368,5,24-04-2025 01:45,Oracle Park,San Francisco Giants,Milwaukee Brewers,4,2,San Francisco Giants
369,5,24-04-2025 02:05,Sutter Health Park,Athletics,Texas Rangers,5,2,Athletics
370,5,24-04-2025 17:10,Target Field,Minnesota Twins,Chicago White Sox,0,3,Chicago White Sox
371,5,24-04-2025 17:35,Fenway Park,Boston Red Sox,Seattle Mariners,3,4,Seattle Mariners
372,5,24-04-2025 18:10,Kauffman Stadium,Kansas City Royals,Colorado Rockies,7,4,Kansas City Royals
363,5,24-04-2025 18:15,Kauffman Stadium,Kansas City Royals,Colorado Rockies,6,2,Kansas City Royals
373,5,24-04-2025 19:45,Oracle Park,San Francisco Giants,Milwaukee Brewers,6,5,San Francisco Giants
374,5,24-04-2025 22:45,Nationals Park,Washington Nationals,Baltimore Orioles,1,2,Baltimore Orioles
375,5,25-04-2025 01:29,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,4,3,Los Angeles Angels
376,5,25-04-2025 01:40,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,4,7,Tampa Bay Rays
377,5,25-04-2025 02:05,Sutter Health Park,Athletics,Texas Rangers,5,3,Athletics
378,5,25-04-2025 18:20,Wrigley Field,Chicago Cubs,Philadelphia Phillies,4,0,Chicago Cubs
380,5,25-04-2025 22:45,Nationals Park,Washington Nationals,New York Mets,5,4,Washington Nationals
381,5,25-04-2025 23:05,Yankee Stadium,New York Yankees,Toronto Blue Jays,2,4,Toronto Blue Jays
383,5,25-04-2025 23:40,Kauffman Stadium,Kansas City Royals,Houston Astros,2,0,Kansas City Royals
384,5,25-04-2025 23:40,Target Field,Minnesota Twins,Los Angeles Angels,11,4,Minnesota Twins
385,5,26-04-2025 00:15,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,3,2,St. Louis Cardinals
386,5,26-04-2025 00:40,Coors Field,Colorado Rockies,Cincinnati Reds,7,8,Cincinnati Reds
387,5,26-04-2025 01:40,Petco Park,San Diego Padres,Tampa Bay Rays,0,1,Tampa Bay Rays
388,5,26-04-2025 01:40,Chase Field,Arizona Diamondbacks,Atlanta Braves,2,8,Atlanta Braves
389,5,26-04-2025 01:40,T-Mobile Park,Seattle Mariners,Miami Marlins,4,8,Miami Marlins
390,5,26-04-2025 02:05,Sutter Health Park,Athletics,Chicago White Sox,6,5,Athletics
391,5,26-04-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Pittsburgh Pirates,0,3,Pittsburgh Pirates
392,5,26-04-2025 02:15,Oracle Park,San Francisco Giants,Texas Rangers,0,2,Texas Rangers
382,5,26-04-2025 17:10,Progressive Field,Cleveland Guardians,Boston Red Sox,5,4,Cleveland Guardians
394,5,26-04-2025 17:10,Comerica Park,Detroit Tigers,Baltimore Orioles,4,3,Detroit Tigers
395,5,26-04-2025 18:10,Target Field,Minnesota Twins,Los Angeles Angels,5,1,Minnesota Twins
396,5,26-04-2025 18:15,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,6,5,St. Louis Cardinals
397,5,26-04-2025 19:10,Coors Field,Colorado Rockies,Cincinnati Reds,4,6,Cincinnati Reds
398,5,26-04-2025 20:05,Nationals Park,Washington Nationals,New York Mets,0,2,New York Mets
399,5,26-04-2025 20:05,Oracle Park,San Francisco Giants,Texas Rangers,3,2,San Francisco Giants
400,5,26-04-2025 20:05,Wrigley Field,Chicago Cubs,Philadelphia Phillies,4,10,Philadelphia Phillies
401,5,26-04-2025 20:05,Sutter Health Park,Athletics,Chicago White Sox,3,10,Chicago White Sox
379,5,26-04-2025 22:10,Comerica Park,Detroit Tigers,Baltimore Orioles,6,2,Detroit Tigers
402,5,26-04-2025 22:10,Progressive Field,Cleveland Guardians,Boston Red Sox,3,7,Boston Red Sox
403,5,26-04-2025 23:10,Kauffman Stadium,Kansas City Royals,Houston Astros,2,0,Kansas City Royals
404,5,27-04-2025 00:10,Chase Field,Arizona Diamondbacks,Atlanta Braves,7,8,Atlanta Braves
405,5,27-04-2025 00:40,Petco Park,San Diego Padres,Tampa Bay Rays,1,4,Tampa Bay Rays
406,5,27-04-2025 01:10,Dodger Stadium,Los Angeles Dodgers,Pittsburgh Pirates,8,4,Los Angeles Dodgers
407,5,27-04-2025 01:40,T-Mobile Park,Seattle Mariners,Miami Marlins,14,0,Seattle Mariners
408,5,27-04-2025 17:35,Nationals Park,Washington Nationals,New York Mets,8,7,Washington Nationals
409,5,27-04-2025 17:35,Yankee Stadium,New York Yankees,Toronto Blue Jays,11,2,New York Yankees
393,5,27-04-2025 17:40,Yankee Stadium,New York Yankees,Toronto Blue Jays,5,1,New York Yankees
410,5,27-04-2025 17:40,Progressive Field,Cleveland Guardians,Boston Red Sox,3,13,Boston Red Sox
411,5,27-04-2025 17:40,Comerica Park,Detroit Tigers,Baltimore Orioles,7,0,Detroit Tigers
413,5,27-04-2025 17:40,Target Field,Minnesota Twins,Los Angeles Angels,5,0,Minnesota Twins
412,5,27-04-2025 18:10,Kauffman Stadium,Kansas City Royals,Houston Astros,3,7,Houston Astros
414,5,27-04-2025 18:15,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,1,7,Milwaukee Brewers
415,5,27-04-2025 19:10,Coors Field,Colorado Rockies,Cincinnati Reds,1,8,Cincinnati Reds
416,5,27-04-2025 20:05,Oracle Park,San Francisco Giants,Texas Rangers,3,2,San Francisco Giants
417,5,27-04-2025 20:05,Sutter Health Park,Athletics,Chicago White Sox,3,2,Athletics
418,5,27-04-2025 20:10,Dodger Stadium,Los Angeles Dodgers,Pittsburgh Pirates,9,2,Los Angeles Dodgers
419,5,27-04-2025 20:10,Petco Park,San Diego Padres,Tampa Bay Rays,2,4,Tampa Bay Rays
420,5,27-04-2025 20:10,Chase Field,Arizona Diamondbacks,Atlanta Braves,6,4,Arizona Diamondbacks
421,5,27-04-2025 20:10,T-Mobile Park,Seattle Mariners,Miami Marlins,7,6,Seattle Mariners
422,5,27-04-2025 23:10,Wrigley Field,Chicago Cubs,Philadelphia Phillies,1,3,Philadelphia Phillies
423,5,28-04-2025 20:05,Nationals Park,Washington Nationals,New York Mets,5,19,New York Mets
424,5,28-04-2025 22:10,Progressive Field,Cleveland Guardians,Minnesota Twins,1,11,Minnesota Twins
425,5,28-04-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,4,3,Baltimore Orioles
426,5,28-04-2025 22:40,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,3,1,Cincinnati Reds
427,5,29-04-2025 00:05,Globe Life Field,Texas Rangers,Athletics,1,2,Athletics
428,5,29-04-2025 00:10,Daikin Park,Houston Astros,Detroit Tigers,8,5,Houston Astros
429,5,29-04-2025 00:40,Coors Field,Colorado Rockies,Atlanta Braves,3,6,Atlanta Braves
430,5,29-04-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,7,6,Los Angeles Dodgers
431,5,29-04-2025 22:10,Progressive Field,Cleveland Guardians,Minnesota Twins,2,1,Cleveland Guardians
432,5,29-04-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,3,15,New York Yankees
433,5,29-04-2025 22:40,PNC Park,Pittsburgh Pirates,Chicago Cubs,0,9,Chicago Cubs
435,5,29-04-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,7,6,Philadelphia Phillies
436,5,29-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Kansas City Royals,1,3,Kansas City Royals
437,5,29-04-2025 23:07,Rogers Centre,Toronto Blue Jays,Boston Red Sox,2,10,Boston Red Sox
438,5,29-04-2025 23:10,Citi Field,New York Mets,Arizona Diamondbacks,8,3,New York Mets
439,5,29-04-2025 23:40,Rate Field,Chicago White Sox,Milwaukee Brewers,2,7,Milwaukee Brewers
440,5,30-04-2025 00:05,Globe Life Field,Texas Rangers,Athletics,15,2,Texas Rangers
441,5,30-04-2025 00:10,Daikin Park,Houston Astros,Detroit Tigers,6,4,Houston Astros
442,5,30-04-2025 00:40,Coors Field,Colorado Rockies,Atlanta Braves,2,8,Atlanta Braves
443,5,30-04-2025 01:40,T-Mobile Park,Seattle Mariners,Los Angeles Angels,5,3,Seattle Mariners
444,5,30-04-2025 01:40,Petco Park,San Diego Padres,San Francisco Giants,7,4,San Diego Padres
445,5,30-04-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,15,2,Los Angeles Dodgers
434,6,30-04-2025 16:40,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,0,6,St. Louis Cardinals
446,6,30-04-2025 18:10,Daikin Park,Houston Astros,Detroit Tigers,4,7,Detroit Tigers
447,6,30-04-2025 19:10,Coors Field,Colorado Rockies,Atlanta Braves,2,1,Colorado Rockies
448,6,30-04-2025 19:10,Dodger Stadium,Los Angeles Dodgers,Miami Marlins,12,7,Los Angeles Dodgers
449,6,30-04-2025 20:10,T-Mobile Park,Seattle Mariners,Los Angeles Angels,9,3,Seattle Mariners
450,6,30-04-2025 20:10,Petco Park,San Diego Padres,San Francisco Giants,5,3,San Diego Padres
451,6,30-04-2025 22:10,Progressive Field,Cleveland Guardians,Minnesota Twins,4,2,Cleveland Guardians
452,6,30-04-2025 22:35,Oriole Park at Camden Yards,Baltimore Orioles,New York Yankees,5,4,Baltimore Orioles
453,6,30-04-2025 22:40,PNC Park,Pittsburgh Pirates,Chicago Cubs,4,3,Pittsburgh Pirates
454,6,30-04-2025 22:40,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,1,9,St. Louis Cardinals
455,6,30-04-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,7,2,Philadelphia Phillies
456,6,30-04-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Kansas City Royals,0,3,Kansas City Royals
457,6,30-04-2025 23:07,Rogers Centre,Toronto Blue Jays,Boston Red Sox,7,6,Toronto Blue Jays
458,6,30-04-2025 23:10,Citi Field,New York Mets,Arizona Diamondbacks,3,4,Arizona Diamondbacks
459,6,30-04-2025 23:40,Rate Field,Chicago White Sox,Milwaukee Brewers,4,6,Milwaukee Brewers
460,6,05-01-2025 0:5:0,Globe Life Field,Texas Rangers,Athletics,1,7,Athletics
461,6,05-01-2025 16:35:0,PNC Park,Pittsburgh Pirates,Chicago Cubs,3,8,Chicago Cubs
462,6,05-01-2025 16:40:0,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,9,1,Cincinnati Reds
463,6,05-01-2025 17:10:0,Citi Field,New York Mets,Arizona Diamondbacks,2,4,Arizona Diamondbacks
464,6,05-01-2025 17:10:0,George M. Steinbrenner Field,Tampa Bay Rays,Kansas City Royals,2,8,Kansas City Royals
465,6,05-01-2025 17:10:0,Progressive Field,Cleveland Guardians,Minnesota Twins,4,3,Cleveland Guardians
466,6,05-01-2025 18:10:0,Rate Field,Chicago White Sox,Milwaukee Brewers,8,0,Chicago White Sox
467,6,05-01-2025 18:35:0,Globe Life Field,Texas Rangers,Athletics,0,3,Athletics
468,6,05-01-2025 22:45:0,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,2,4,Washington Nationals
469,6,05-01-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Boston Red Sox,4,2,Toronto Blue Jays
470,6,05-02-2025 1:38:0,Angel Stadium,Los Angeles Angels,Detroit Tigers,4,10,Detroit Tigers
471,6,05-02-2025 1:45:0,Oracle Park,San Francisco Giants,Colorado Rockies,3,4,Colorado Rockies
472,6,05-02-2025 22:10:0,Great American Ball Park,Cincinnati Reds,Washington Nationals,6,1,Cincinnati Reds
473,6,05-02-2025 22:40:0,PNC Park,Pittsburgh Pirates,San Diego Padres,4,9,San Diego Padres
474,6,05-02-2025 22:45:0,Citizens Bank Park,Philadelphia Phillies,Arizona Diamondbacks,3,2,Philadelphia Phillies
475,6,05-02-2025 23:5:0,Oriole Park at Camden Yards,Baltimore Orioles,Kansas City Royals,3,0,Baltimore Orioles
476,6,05-02-2025 23:5:0,Yankee Stadium,New York Yankees,Tampa Bay Rays,3,0,New York Yankees
477,6,05-02-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Cleveland Guardians,5,3,Toronto Blue Jays
478,6,05-02-2025 23:10:0,Fenway Park,Boston Red Sox,Minnesota Twins,6,1,Boston Red Sox
